Node;GeneratorType;Period;genInstalledCap_MW;;;;
Germany;Coalsc;2040-2045;0.00108461;;;;
Germany;Coalsc;2045-2050;0.001087028;;;;
Germany;Coalsc;2050-2055;0.001090186;;;;
Germany;Coalsc;2055-2060;0.001092444;;;;
Netherlands;Coalsc;2020-2025;0.000670356;;;;
Netherlands;Coalsc;2025-2030;0.002169658;;;;
Netherlands;Coalsc;2030-2035;0.00217163;;;;
Netherlands;Coalsc;2035-2040;0.002177167;;;;
Netherlands;Coalsc;2040-2045;0.002184595;;;;
Netherlands;Coalsc;2045-2050;0.002193603;;;;
Netherlands;Coalsc;2050-2055;0.002204061;;;;
Netherlands;Coalsc;2055-2060;0.002215232;;;;
Italy;Coalsc;2020-2025;0.001938707;;;;
Italy;Coalsc;2025-2030;0.002016372;;;;
Italy;Coalsc;2030-2035;0.002020523;;;;
Italy;Coalsc;2035-2040;0.002026818;;;;
Italy;Coalsc;2040-2045;0.002033505;;;;
Italy;Coalsc;2045-2050;0.002042933;;;;
Italy;Coalsc;2050-2055;0.002050603;;;;
Italy;Coalsc;2055-2060;0.002059212;;;;
Denmark;Coalsc;2020-2025;0.00033474;;;;
Denmark;Coalsc;2025-2030;0.001051362;;;;
Denmark;Coalsc;2030-2035;0.001078574;;;;
Denmark;Coalsc;2035-2040;0.001084765;;;;
Denmark;Coalsc;2040-2045;0.001086402;;;;
Denmark;Coalsc;2045-2050;0.001087634;;;;
Denmark;Coalsc;2050-2055;0.001089197;;;;
Denmark;Coalsc;2055-2060;0.001091243;;;;
Poland;Coalsc;2020-2025;0.000318683;;;;
Poland;Coalsc;2025-2030;0.00101967;;;;
Poland;Coalsc;2030-2035;0.001036407;;;;
Poland;Coalsc;2035-2040;0.00105697;;;;
Poland;Coalsc;2040-2045;0.00106313;;;;
Poland;Coalsc;2045-2050;0.001074586;;;;
Poland;Coalsc;2050-2055;0.001096352;;;;
Poland;Coalsc;2055-2060;0.0011145;;;;
Finland;Coalsc;2020-2025;0.000670983;;;;
Finland;Coalsc;2025-2030;0.001187492;;;;
Finland;Coalsc;2030-2035;0.001210264;;;;
Finland;Coalsc;2035-2040;0.001216444;;;;
Finland;Coalsc;2040-2045;0.001218268;;;;
Finland;Coalsc;2045-2050;0.001219418;;;;
Finland;Coalsc;2050-2055;0.001221086;;;;
Finland;Coalsc;2055-2060;0.001222861;;;;
Germany;CoalscCCS;2020-2025;9.79E-05;;;;
Germany;CoalscCCS;2025-2030;0.000156533;;;;
Germany;CoalscCCS;2030-2035;0.000228645;;;;
Germany;CoalscCCS;2035-2040;0.000502656;;;;
Germany;CoalscCCS;2040-2045;0.000524503;;;;
Germany;CoalscCCS;2045-2050;0.000538139;;;;
Germany;CoalscCCS;2050-2055;0.00054196;;;;
Germany;CoalscCCS;2055-2060;0.000545438;;;;
Netherlands;CoalscCCS;2020-2025;0.000102408;;;;
Netherlands;CoalscCCS;2025-2030;0.000172493;;;;
Netherlands;CoalscCCS;2030-2035;0.000258986;;;;
Netherlands;CoalscCCS;2035-2040;0.000597502;;;;
Netherlands;CoalscCCS;2040-2045;0.000638544;;;;
Netherlands;CoalscCCS;2045-2050;0.000691694;;;;
Netherlands;CoalscCCS;2050-2055;0.000711701;;;;
Netherlands;CoalscCCS;2055-2060;0.000712537;;;;
Italy;CoalscCCS;2020-2025;0.000114801;;;;
Italy;CoalscCCS;2025-2030;0.000162246;;;;
Italy;CoalscCCS;2030-2035;0.000230269;;;;
Italy;CoalscCCS;2035-2040;0.000619488;;;;
Italy;CoalscCCS;2040-2045;0.000670767;;;;
Italy;CoalscCCS;2045-2050;0.000743132;;;;
Italy;CoalscCCS;2050-2055;0.000757227;;;;
Italy;CoalscCCS;2055-2060;0.00075887;;;;
Denmark;CoalscCCS;2020-2025;9.30E-05;;;;
Denmark;CoalscCCS;2025-2030;0.000150873;;;;
Denmark;CoalscCCS;2030-2035;0.000222382;;;;
Denmark;CoalscCCS;2035-2040;0.000457281;;;;
Denmark;CoalscCCS;2040-2045;0.000553772;;;;
Denmark;CoalscCCS;2045-2050;0.000651843;;;;
Denmark;CoalscCCS;2050-2055;0.000653173;;;;
Denmark;CoalscCCS;2055-2060;0.00065378;;;;
Poland;CoalscCCS;2020-2025;9.25E-05;;;;
Poland;CoalscCCS;2025-2030;0.000151365;;;;
Poland;CoalscCCS;2030-2035;0.000209768;;;;
Poland;CoalscCCS;2035-2040;0.000513621;;;;
Poland;CoalscCCS;2040-2045;0.000517034;;;;
Poland;CoalscCCS;2045-2050;0.000630886;;;;
Poland;CoalscCCS;2050-2055;0.000631627;;;;
Poland;CoalscCCS;2055-2060;0.00063294;;;;
Finland;CoalscCCS;2020-2025;0.000103696;;;;
Finland;CoalscCCS;2025-2030;0.000154502;;;;
Finland;CoalscCCS;2030-2035;0.000206695;;;;
Finland;CoalscCCS;2035-2040;0.000605682;;;;
Finland;CoalscCCS;2040-2045;0.000673795;;;;
Finland;CoalscCCS;2045-2050;0.000692379;;;;
Finland;CoalscCCS;2050-2055;0.000694329;;;;
Finland;CoalscCCS;2055-2060;0.000694673;;;;
Germany;CoalscCCShigh;2020-2025;9.34E-05;;;;
Germany;CoalscCCShigh;2025-2030;0.000146908;;;;
Germany;CoalscCCShigh;2030-2035;0.00021159;;;;
Germany;CoalscCCShigh;2035-2040;0.00048974;;;;
Germany;CoalscCCShigh;2040-2045;0.001031211;;;;
Germany;CoalscCCShigh;2045-2050;0.001070928;;;;
Germany;CoalscCCShigh;2050-2055;0.001218309;;;;
Germany;CoalscCCShigh;2055-2060;0.001218563;;;;
Netherlands;CoalscCCShigh;2020-2025;9.77E-05;;;;
Netherlands;CoalscCCShigh;2025-2030;0.000158654;;;;
Netherlands;CoalscCCShigh;2030-2035;0.00023243;;;;
Netherlands;CoalscCCShigh;2035-2040;0.000604119;;;;
Netherlands;CoalscCCShigh;2040-2045;0.001488329;;;;
Netherlands;CoalscCCShigh;2045-2050;0.001496315;;;;
Netherlands;CoalscCCShigh;2050-2055;0.002026815;;;;
Netherlands;CoalscCCShigh;2055-2060;0.002027105;;;;
Italy;CoalscCCShigh;2020-2025;0.000106911;;;;
Italy;CoalscCCShigh;2025-2030;0.000150791;;;;
Italy;CoalscCCShigh;2030-2035;0.000211649;;;;
Italy;CoalscCCShigh;2035-2040;0.000593524;;;;
Italy;CoalscCCShigh;2040-2045;0.00137618;;;;
Italy;CoalscCCShigh;2045-2050;0.001571376;;;;
Italy;CoalscCCShigh;2050-2055;0.001958859;;;;
Italy;CoalscCCShigh;2055-2060;0.001959681;;;;
Denmark;CoalscCCShigh;2020-2025;8.88E-05;;;;
Denmark;CoalscCCShigh;2025-2030;0.000143411;;;;
Denmark;CoalscCCShigh;2030-2035;0.000205563;;;;
Denmark;CoalscCCShigh;2035-2040;0.000444981;;;;
Denmark;CoalscCCShigh;2040-2045;0.001106252;;;;
Denmark;CoalscCCShigh;2045-2050;0.001109633;;;;
Denmark;CoalscCCShigh;2050-2055;0.00174894;;;;
Denmark;CoalscCCShigh;2055-2060;0.001749199;;;;
Poland;CoalscCCShigh;2020-2025;8.88E-05;;;;
Poland;CoalscCCShigh;2025-2030;0.000142793;;;;
Poland;CoalscCCShigh;2030-2035;0.000196187;;;;
Poland;CoalscCCShigh;2035-2040;0.000506471;;;;
Poland;CoalscCCShigh;2040-2045;0.001022453;;;;
Poland;CoalscCCShigh;2045-2050;0.001265598;;;;
Poland;CoalscCCShigh;2050-2055;0.001632932;;;;
Poland;CoalscCCShigh;2055-2060;0.001633381;;;;
Finland;CoalscCCShigh;2020-2025;9.78E-05;;;;
Finland;CoalscCCShigh;2025-2030;0.00014831;;;;
Finland;CoalscCCShigh;2030-2035;0.000192126;;;;
Finland;CoalscCCShigh;2035-2040;0.000571762;;;;
Finland;CoalscCCShigh;2040-2045;0.001389537;;;;
Finland;CoalscCCShigh;2045-2050;0.001391926;;;;
Finland;CoalscCCShigh;2050-2055;0.00184465;;;;
Finland;CoalscCCShigh;2055-2060;0.001845107;;;;
Greece;Lignitescexisting;2020-2025;705;;;;
Greece;Lignitescexisting;2025-2030;433.8461538;;;;
Greece;Lignitescexisting;2030-2035;291.4903846;;;;
Greece;Lignitescexisting;2035-2040;203.3653846;;;;
Greece;Lignitescexisting;2040-2045;141;;;;
Greece;Lignitescexisting;2045-2050;35.25;;;;
Greece;Lignitescexisting;2050-2055;0;;;;
Greece;Lignitescexisting;2055-2060;0;;;;
Poland;Lignitescexisting;2020-2025;1332;;;;
Poland;Lignitescexisting;2025-2030;819.6923077;;;;
Poland;Lignitescexisting;2030-2035;550.7307692;;;;
Poland;Lignitescexisting;2035-2040;384.2307692;;;;
Poland;Lignitescexisting;2040-2045;266.4;;;;
Poland;Lignitescexisting;2045-2050;66.6;;;;
Poland;Lignitescexisting;2050-2055;0;;;;
Poland;Lignitescexisting;2055-2060;0;;;;
Germany;Lignitescexisting;2020-2025;4373;;;;
Germany;Lignitescexisting;2025-2030;2691.076923;;;;
Germany;Lignitescexisting;2030-2035;1808.067308;;;;
Germany;Lignitescexisting;2035-2040;1261.442308;;;;
Germany;Lignitescexisting;2040-2045;874.6;;;;
Germany;Lignitescexisting;2045-2050;218.65;;;;
Germany;Lignitescexisting;2050-2055;0;;;;
Germany;Lignitescexisting;2055-2060;0;;;;
CzechR;Lignitescexisting;2020-2025;660;;;;
CzechR;Lignitescexisting;2025-2030;406.1538462;;;;
CzechR;Lignitescexisting;2030-2035;272.8846154;;;;
CzechR;Lignitescexisting;2035-2040;190.3846154;;;;
CzechR;Lignitescexisting;2040-2045;132;;;;
CzechR;Lignitescexisting;2045-2050;33;;;;
CzechR;Lignitescexisting;2050-2055;0;;;;
CzechR;Lignitescexisting;2055-2060;0;;;;
BosniaH;Lignitescexisting;2020-2025;600;;;;
BosniaH;Lignitescexisting;2025-2030;369.2307692;;;;
BosniaH;Lignitescexisting;2030-2035;248.0769231;;;;
BosniaH;Lignitescexisting;2035-2040;173.0769231;;;;
BosniaH;Lignitescexisting;2040-2045;120;;;;
BosniaH;Lignitescexisting;2045-2050;30;;;;
BosniaH;Lignitescexisting;2050-2055;0;;;;
BosniaH;Lignitescexisting;2055-2060;0;;;;
Serbia;Lignitescexisting;2020-2025;0;;;;
Serbia;Lignitescexisting;2025-2030;0;;;;
Serbia;Lignitescexisting;2030-2035;0;;;;
Serbia;Lignitescexisting;2035-2040;0;;;;
Serbia;Lignitescexisting;2040-2045;0;;;;
Serbia;Lignitescexisting;2045-2050;0;;;;
Serbia;Lignitescexisting;2050-2055;0;;;;
Serbia;Lignitescexisting;2055-2060;0;;;;
Slovenia;Lignitescexisting;2020-2025;0;;;;
Slovenia;Lignitescexisting;2025-2030;0;;;;
Slovenia;Lignitescexisting;2030-2035;0;;;;
Slovenia;Lignitescexisting;2035-2040;0;;;;
Slovenia;Lignitescexisting;2040-2045;0;;;;
Slovenia;Lignitescexisting;2045-2050;0;;;;
Slovenia;Lignitescexisting;2050-2055;0;;;;
Slovenia;Lignitescexisting;2055-2060;0;;;;
Greece;Lignitesc;2020-2025;0;;;;
Greece;Lignitesc;2025-2030;0;;;;
Greece;Lignitesc;2030-2035;0;;;;
Greece;Lignitesc;2035-2040;0;;;;
Greece;Lignitesc;2040-2045;0;;;;
Greece;Lignitesc;2045-2050;0;;;;
Greece;Lignitesc;2050-2055;0;;;;
Greece;Lignitesc;2055-2060;0;;;;
Poland;Lignitesc;2020-2025;0.000580377;;;;
Poland;Lignitesc;2025-2030;0.004768384;;;;
Poland;Lignitesc;2030-2035;0.004778229;;;;
Poland;Lignitesc;2035-2040;0.004785256;;;;
Poland;Lignitesc;2040-2045;0.00478828;;;;
Poland;Lignitesc;2045-2050;0.004792076;;;;
Poland;Lignitesc;2050-2055;0.00479685;;;;
Poland;Lignitesc;2055-2060;0.004802584;;;;
Germany;Lignitesc;2020-2025;0.001364496;;;;
Germany;Lignitesc;2025-2030;0.008476746;;;;
Germany;Lignitesc;2030-2035;0.00847848;;;;
Germany;Lignitesc;2035-2040;0.008479608;;;;
Germany;Lignitesc;2040-2045;0.008480208;;;;
Germany;Lignitesc;2045-2050;0.008480896;;;;
Germany;Lignitesc;2050-2055;0.00848511;;;;
Germany;Lignitesc;2055-2060;0.008488189;;;;
CzechR;Lignitesc;2020-2025;0.001524678;;;;
CzechR;Lignitesc;2025-2030;0.006484236;;;;
CzechR;Lignitesc;2030-2035;0.006486703;;;;
CzechR;Lignitesc;2035-2040;0.006489932;;;;
CzechR;Lignitesc;2040-2045;0.006491815;;;;
CzechR;Lignitesc;2045-2050;0.006494511;;;;
CzechR;Lignitesc;2050-2055;0.006498879;;;;
CzechR;Lignitesc;2055-2060;0.006503191;;;;
BosniaH;Lignitesc;2020-2025;0.001750969;;;;
BosniaH;Lignitesc;2025-2030;0.006799175;;;;
BosniaH;Lignitesc;2030-2035;0.006803358;;;;
BosniaH;Lignitesc;2035-2040;0.006805349;;;;
BosniaH;Lignitesc;2040-2045;0.006807232;;;;
BosniaH;Lignitesc;2045-2050;0.006810068;;;;
BosniaH;Lignitesc;2050-2055;0.00681325;;;;
BosniaH;Lignitesc;2055-2060;0.006817667;;;;
Serbia;Lignitesc;2020-2025;0;;;;
Serbia;Lignitesc;2025-2030;0;;;;
Serbia;Lignitesc;2030-2035;0;;;;
Serbia;Lignitesc;2035-2040;0;;;;
Serbia;Lignitesc;2040-2045;0;;;;
Serbia;Lignitesc;2045-2050;0;;;;
Serbia;Lignitesc;2050-2055;0;;;;
Serbia;Lignitesc;2055-2060;0;;;;
Slovenia;Lignitesc;2020-2025;0.003335907;;;;
Slovenia;Lignitesc;2025-2030;0.006151894;;;;
Slovenia;Lignitesc;2030-2035;0.006155562;;;;
Slovenia;Lignitesc;2035-2040;0.006157924;;;;
Slovenia;Lignitesc;2040-2045;0.006160328;;;;
Slovenia;Lignitesc;2045-2050;0.006163818;;;;
Slovenia;Lignitesc;2050-2055;0.006167101;;;;
Slovenia;Lignitesc;2055-2060;0.006172023;;;;
Greece;LignitescCCS;2020-2025;0;;;;
Greece;LignitescCCS;2025-2030;0;;;;
Greece;LignitescCCS;2030-2035;0;;;;
Greece;LignitescCCS;2035-2040;0;;;;
Greece;LignitescCCS;2040-2045;0;;;;
Greece;LignitescCCS;2045-2050;0;;;;
Greece;LignitescCCS;2050-2055;0;;;;
Greece;LignitescCCS;2055-2060;0;;;;
Poland;LignitescCCS;2020-2025;0.000114953;;;;
Poland;LignitescCCS;2025-2030;0.00024646;;;;
Poland;LignitescCCS;2030-2035;0.000439119;;;;
Poland;LignitescCCS;2035-2040;0.000791841;;;;
Poland;LignitescCCS;2040-2045;0.000793112;;;;
Poland;LignitescCCS;2045-2050;0.0007933;;;;
Poland;LignitescCCS;2050-2055;0.000794711;;;;
Poland;LignitescCCS;2055-2060;0.000795164;;;;
Germany;LignitescCCS;2020-2025;0.000125922;;;;
Germany;LignitescCCS;2025-2030;0.000272544;;;;
Germany;LignitescCCS;2030-2035;0.000634175;;;;
Germany;LignitescCCS;2035-2040;0.000719323;;;;
Germany;LignitescCCS;2040-2045;0.00071964;;;;
Germany;LignitescCCS;2045-2050;0.000721567;;;;
Germany;LignitescCCS;2050-2055;0.000722767;;;;
Germany;LignitescCCS;2055-2060;0.000725772;;;;
CzechR;LignitescCCS;2020-2025;0.000125833;;;;
CzechR;LignitescCCS;2025-2030;0.000260011;;;;
CzechR;LignitescCCS;2030-2035;0.000446152;;;;
CzechR;LignitescCCS;2035-2040;0.000788919;;;;
CzechR;LignitescCCS;2040-2045;0.000789032;;;;
CzechR;LignitescCCS;2045-2050;0.000789174;;;;
CzechR;LignitescCCS;2050-2055;0.000794762;;;;
CzechR;LignitescCCS;2055-2060;0.000794972;;;;
BosniaH;LignitescCCS;2020-2025;0.000126164;;;;
BosniaH;LignitescCCS;2025-2030;0.000252804;;;;
BosniaH;LignitescCCS;2030-2035;0.000440996;;;;
BosniaH;LignitescCCS;2035-2040;0.000767819;;;;
BosniaH;LignitescCCS;2040-2045;0.000769862;;;;
BosniaH;LignitescCCS;2045-2050;0.000771213;;;;
BosniaH;LignitescCCS;2050-2055;0.000772041;;;;
BosniaH;LignitescCCS;2055-2060;0.000772257;;;;
Serbia;LignitescCCS;2020-2025;0;;;;
Serbia;LignitescCCS;2025-2030;0;;;;
Serbia;LignitescCCS;2030-2035;0;;;;
Serbia;LignitescCCS;2035-2040;0;;;;
Serbia;LignitescCCS;2040-2045;0;;;;
Serbia;LignitescCCS;2045-2050;0;;;;
Serbia;LignitescCCS;2050-2055;0;;;;
Serbia;LignitescCCS;2055-2060;0;;;;
Slovenia;LignitescCCS;2020-2025;0.00012931;;;;
Slovenia;LignitescCCS;2025-2030;0.000252279;;;;
Slovenia;LignitescCCS;2030-2035;0.000419939;;;;
Slovenia;LignitescCCS;2035-2040;0.000786314;;;;
Slovenia;LignitescCCS;2040-2045;0.000787657;;;;
Slovenia;LignitescCCS;2045-2050;0.000788887;;;;
Slovenia;LignitescCCS;2050-2055;0.000789629;;;;
Slovenia;LignitescCCS;2055-2060;0.000789849;;;;
Greece;LignitescCCShigh;2020-2025;0;;;;
Greece;LignitescCCShigh;2025-2030;0;;;;
Greece;LignitescCCShigh;2030-2035;0;;;;
Greece;LignitescCCShigh;2035-2040;0;;;;
Greece;LignitescCCShigh;2040-2045;0;;;;
Greece;LignitescCCShigh;2045-2050;0;;;;
Greece;LignitescCCShigh;2050-2055;0;;;;
Greece;LignitescCCShigh;2055-2060;0;;;;
Poland;LignitescCCShigh;2020-2025;0.000108625;;;;
Poland;LignitescCCShigh;2025-2030;0.00022204;;;;
Poland;LignitescCCShigh;2030-2035;0.000374051;;;;
Poland;LignitescCCShigh;2035-2040;4603.509644;;;;
Poland;LignitescCCShigh;2040-2045;7332.150164;;;;
Poland;LignitescCCShigh;2045-2050;10967.16178;;;;
Poland;LignitescCCShigh;2050-2055;25915.07684;;;;
Poland;LignitescCCShigh;2055-2060;25915.07684;;;;
Germany;LignitescCCShigh;2020-2025;0.000118025;;;;
Germany;LignitescCCShigh;2025-2030;0.000241253;;;;
Germany;LignitescCCShigh;2030-2035;0.000498983;;;;
Germany;LignitescCCShigh;2035-2040;45406.22544;;;;
Germany;LignitescCCShigh;2040-2045;99397.04505;;;;
Germany;LignitescCCShigh;2045-2050;99397.04507;;;;
Germany;LignitescCCShigh;2050-2055;114238.3645;;;;
Germany;LignitescCCShigh;2055-2060;114238.3645;;;;
CzechR;LignitescCCShigh;2020-2025;0.000117837;;;;
CzechR;LignitescCCShigh;2025-2030;0.000232313;;;;
CzechR;LignitescCCShigh;2030-2035;0.000379298;;;;
CzechR;LignitescCCShigh;2035-2040;3599.850182;;;;
CzechR;LignitescCCShigh;2040-2045;6709.810671;;;;
CzechR;LignitescCCShigh;2045-2050;6871.539145;;;;
CzechR;LignitescCCShigh;2050-2055;11206.11088;;;;
CzechR;LignitescCCShigh;2055-2060;11206.11088;;;;
BosniaH;LignitescCCShigh;2020-2025;0.000118308;;;;
BosniaH;LignitescCCShigh;2025-2030;0.000225874;;;;
BosniaH;LignitescCCShigh;2030-2035;0.000372227;;;;
BosniaH;LignitescCCShigh;2035-2040;240.4959236;;;;
BosniaH;LignitescCCShigh;2040-2045;2174.562271;;;;
BosniaH;LignitescCCShigh;2045-2050;3056.012094;;;;
BosniaH;LignitescCCShigh;2050-2055;3653.437152;;;;
BosniaH;LignitescCCShigh;2055-2060;3653.437151;;;;
Serbia;LignitescCCShigh;2020-2025;0;;;;
Serbia;LignitescCCShigh;2025-2030;0;;;;
Serbia;LignitescCCShigh;2030-2035;0;;;;
Serbia;LignitescCCShigh;2035-2040;0;;;;
Serbia;LignitescCCShigh;2040-2045;0;;;;
Serbia;LignitescCCShigh;2045-2050;0;;;;
Serbia;LignitescCCShigh;2050-2055;0;;;;
Serbia;LignitescCCShigh;2055-2060;0;;;;
Slovenia;LignitescCCShigh;2020-2025;0.0001209;;;;
Slovenia;LignitescCCShigh;2025-2030;0.000225223;;;;
Slovenia;LignitescCCShigh;2030-2035;0.000360427;;;;
Slovenia;LignitescCCShigh;2035-2040;675.4006007;;;;
Slovenia;LignitescCCShigh;2040-2045;1894.358409;;;;
Slovenia;LignitescCCShigh;2045-2050;4235.080907;;;;
Slovenia;LignitescCCShigh;2050-2055;6110.138854;;;;
Slovenia;LignitescCCShigh;2055-2060;6110.138856;;;;
Austria;GasCCShigh;2020-2025;0.000117474;;;;
Austria;GasCCShigh;2025-2030;0.000221689;;;;
Austria;GasCCShigh;2030-2035;0.000281274;;;;
Austria;GasCCShigh;2035-2040;0.001063664;;;;
Austria;GasCCShigh;2040-2045;0.004746241;;;;
Austria;GasCCShigh;2045-2050;0.009855934;;;;
Austria;GasCCShigh;2050-2055;82.44983496;;;;
Austria;GasCCShigh;2055-2060;82.44972952;;;;
Belgium;GasCCShigh;2020-2025;0.000118618;;;;
Belgium;GasCCShigh;2025-2030;0.00022814;;;;
Belgium;GasCCShigh;2030-2035;0.000296651;;;;
Belgium;GasCCShigh;2035-2040;0.001465109;;;;
Belgium;GasCCShigh;2040-2045;675.7934521;;;;
Belgium;GasCCShigh;2045-2050;675.7934574;;;;
Belgium;GasCCShigh;2050-2055;3655.547506;;;;
Belgium;GasCCShigh;2055-2060;3655.547397;;;;
Bulgaria;GasCCShigh;2020-2025;0.000114443;;;;
Bulgaria;GasCCShigh;2025-2030;0.000226764;;;;
Bulgaria;GasCCShigh;2030-2035;0.000286557;;;;
Bulgaria;GasCCShigh;2035-2040;0.00061395;;;;
Bulgaria;GasCCShigh;2040-2045;0.002259689;;;;
Bulgaria;GasCCShigh;2045-2050;0.013197099;;;;
Bulgaria;GasCCShigh;2050-2055;0.051393202;;;;
Bulgaria;GasCCShigh;2055-2060;0.05128284;;;;
Switzerland;GasCCShigh;2020-2025;0.00012265;;;;
Switzerland;GasCCShigh;2025-2030;0.000212538;;;;
Switzerland;GasCCShigh;2030-2035;0.000282151;;;;
Switzerland;GasCCShigh;2035-2040;0.000813517;;;;
Switzerland;GasCCShigh;2040-2045;0.004087734;;;;
Switzerland;GasCCShigh;2045-2050;0.004089963;;;;
Switzerland;GasCCShigh;2050-2055;0.003969361;;;;
Switzerland;GasCCShigh;2055-2060;0.003882089;;;;
CzechR;GasCCShigh;2020-2025;0.000115943;;;;
CzechR;GasCCShigh;2025-2030;0.000225489;;;;
CzechR;GasCCShigh;2030-2035;0.000280931;;;;
CzechR;GasCCShigh;2035-2040;0.001360519;;;;
CzechR;GasCCShigh;2040-2045;0.010378189;;;;
CzechR;GasCCShigh;2045-2050;0.011279686;;;;
CzechR;GasCCShigh;2050-2055;0.011449773;;;;
CzechR;GasCCShigh;2055-2060;0.011341187;;;;
Germany;GasCCShigh;2020-2025;0.00011568;;;;
Germany;GasCCShigh;2025-2030;0.000228167;;;;
Germany;GasCCShigh;2030-2035;0.000291208;;;;
Germany;GasCCShigh;2035-2040;0.001391297;;;;
Germany;GasCCShigh;2040-2045;0.007822302;;;;
Germany;GasCCShigh;2045-2050;0.007824511;;;;
Germany;GasCCShigh;2050-2055;16415.92006;;;;
Germany;GasCCShigh;2055-2060;16415.91994;;;;
Denmark;GasCCShigh;2020-2025;0.000113074;;;;
Denmark;GasCCShigh;2025-2030;0.000227868;;;;
Denmark;GasCCShigh;2030-2035;0.000289216;;;;
Denmark;GasCCShigh;2035-2040;0.001303846;;;;
Denmark;GasCCShigh;2040-2045;0.043781983;;;;
Denmark;GasCCShigh;2045-2050;0.043783624;;;;
Denmark;GasCCShigh;2050-2055;3039.847;;;;
Denmark;GasCCShigh;2055-2060;3039.846885;;;;
Estonia;GasCCShigh;2020-2025;0.000121192;;;;
Estonia;GasCCShigh;2025-2030;0.000233981;;;;
Estonia;GasCCShigh;2030-2035;0.000280832;;;;
Estonia;GasCCShigh;2035-2040;0.001174229;;;;
Estonia;GasCCShigh;2040-2045;186.0634646;;;;
Estonia;GasCCShigh;2045-2050;186.0634895;;;;
Estonia;GasCCShigh;2050-2055;186.0633819;;;;
Estonia;GasCCShigh;2055-2060;186.0632646;;;;
Spain;GasCCShigh;2020-2025;0.000121118;;;;
Spain;GasCCShigh;2025-2030;0.000196816;;;;
Spain;GasCCShigh;2030-2035;0.000253035;;;;
Spain;GasCCShigh;2035-2040;0.000748105;;;;
Spain;GasCCShigh;2040-2045;8843.967832;;;;
Spain;GasCCShigh;2045-2050;8843.967832;;;;
Spain;GasCCShigh;2050-2055;11657.26776;;;;
Spain;GasCCShigh;2055-2060;11657.26768;;;;
Finland;GasCCShigh;2020-2025;0.000127862;;;;
Finland;GasCCShigh;2025-2030;0.000243925;;;;
Finland;GasCCShigh;2030-2035;0.00028297;;;;
Finland;GasCCShigh;2035-2040;0.001359358;;;;
Finland;GasCCShigh;2040-2045;5617.169307;;;;
Finland;GasCCShigh;2045-2050;5617.169306;;;;
Finland;GasCCShigh;2050-2055;10109.54794;;;;
Finland;GasCCShigh;2055-2060;10109.54782;;;;
France;GasCCShigh;2020-2025;0.000118308;;;;
France;GasCCShigh;2025-2030;0.000222619;;;;
France;GasCCShigh;2030-2035;0.000283175;;;;
France;GasCCShigh;2035-2040;0.000994978;;;;
France;GasCCShigh;2040-2045;9159.514944;;;;
France;GasCCShigh;2045-2050;28081.81329;;;;
France;GasCCShigh;2050-2055;35002.20833;;;;
France;GasCCShigh;2055-2060;35002.20822;;;;
GreatBrit.;GasCCShigh;2020-2025;0.000122965;;;;
GreatBrit.;GasCCShigh;2025-2030;0.000214137;;;;
GreatBrit.;GasCCShigh;2030-2035;0.000287945;;;;
GreatBrit.;GasCCShigh;2035-2040;0.001492172;;;;
GreatBrit.;GasCCShigh;2040-2045;13946.27636;;;;
GreatBrit.;GasCCShigh;2045-2050;13946.27637;;;;
GreatBrit.;GasCCShigh;2050-2055;35595.09526;;;;
GreatBrit.;GasCCShigh;2055-2060;35595.09517;;;;
Greece;GasCCShigh;2020-2025;0.000123194;;;;
Greece;GasCCShigh;2025-2030;0.00023125;;;;
Greece;GasCCShigh;2030-2035;0.00027976;;;;
Greece;GasCCShigh;2035-2040;0.000806164;;;;
Greece;GasCCShigh;2040-2045;2055.402179;;;;
Greece;GasCCShigh;2045-2050;5252.901318;;;;
